TIEMPO_EMPRESA,ANALFABETISMO,EDUCACION,GENERO,EDAD,SINDICADO,SEGUNDO_TRABAJO,HORAS_REMUNERADAS,HORAS_NO_REMUNERADAS,EXPERIENCIA,ln_INGRESOS,ING_H,ln_ING_H,INDIGENA,AFRO
3,0,11,1,33,0,0,48,42,16,13.71957878501095,4731.90625,8.46208341298317,0,0
9.666666666666666,0,19,1,40,0,0,48,27,15,14.508657738524219,10416.666666666666,9.251162366496438,0,0
10,0,5,0,56,0,0,36,3,45,13.304684934198283,4166.666666666667,8.334871634622283,0,0
2,0,9,0,26,0,0,70,14,11,13.304684934198283,2142.8571428571427,7.669895331029034,0,0
0.8333333333333334,0,11,1,24,0,0,20,30,7,11.407564949312402,1125,7.025538314638521,0,0
15,0,11,1,46,0,0,40,20,29,13.304684934198283,3750,8.229511118964457,0,0
0.08333333333333333,0,11,0,49,0,0,45,0,32,13.122363377404328,2777.777777777778,7.929406526514119,0,0
10,0,16,0,33,0,0,48,15,11,13.997832114758229,6250,8.740336742730447,0,0
11.75,0,16,1,37,0,0,48,30,15,14.22097566607244,7812.5,8.963480294044658,0,0
0.4166666666666667,0,11,0,22,0,0,70,0,5,13.592367006650065,2857.1428571428573,7.957577403480815,0,0
1.5,0,11,0,31,0,0,50,0,14,13.71957878501095,4542.63,8.421261418462914,0,0
20,0,11,0,46,0,0,50,5,29,13.710150042306449,4500,8.411832675758411,0,0
5,0,9,0,47,0,0,70,0,32,13.592367006650065,2857.1428571428573,7.957577403480815,0,0
5,0,8,1,57,0,0,24,22,43,12.765688433465597,3645.8333333333335,8.20134024199776,0,0
2,0,11,1,37,0,0,30,20,20,13.122363377404328,4166.666666666667,8.334871634622283,0,0
27.333333333333332,0,16,0,62,0,0,30,5,40,14.946912669455374,25833.333333333332,10.159420926673329,0,0
5.416666666666667,0,11,1,33,0,0,40,41,16,13.997832114758229,7500,8.922658299524402,0,0
10,0,5,0,54,0,0,48,0,43,13.71957878501095,4731.90625,8.46208341298317,0,0
4,0,11,0,25,0,0,48,0,8,13.71957878501095,4731.90625,8.46208341298317,0,0
6,0,11,0,51,0,0,48,15,34,14.603967918328545,11458.333333333334,9.346472546300763,0,0
0.4166666666666667,0,16,0,26,0,0,40,5,4,12.611537753638338,1875,7.536363938404511,0,0
1,0,11,1,49,0,0,40,25,32,12.206072645530174,1250,7.1308988302963465,0,0
1,0,11,0,54,0,0,48,0,37,13.710150042306449,4687.5,8.452654670278667,0,0
2,0,3,0,64,0,0,42,7,55,13.017002861746503,2678.5714285714284,7.893038882343244,0,0
2.0833333333333335,0,11,0,30,0,0,48,0,13,13.710150042306449,4687.5,8.452654670278667,0,0
0.5,0,16,1,28,0,0,48,28,6,13.71957878501095,4731.90625,8.46208341298317,0,0
2,0,11,0,25,0,0,48,7,8,13.458835614025542,3645.8333333333335,8.20134024199776,0,0
0.08333333333333333,1,0,1,34,0,0,48,30,28,13.279367126213993,3046.875,8.021871754186211,0,0
2.8333333333333335,0,10,0,24,0,0,50,7,8,13.304684934198283,3000,8.006367567650246,0,0
1,0,11,0,59,0,0,50,3,42,13.017002861746503,2250,7.718685495198466,0,0
25.666666666666668,0,11,0,52,0,0,45,4,35,13.458835614025542,3888.8888888888887,8.265878763135332,0,0
10.916666666666666,0,11,1,56,0,0,48,12,39,13.71957878501095,4731.90625,8.46208341298317,0,0
30,0,18,0,63,0,0,40,0,39,15.150511624696614,23750,10.075337809462788,0,0
2,0,16,1,31,0,0,48,20,9,13.997832114758229,6250,8.740336742730447,0,0
0.6666666666666666,0,13,0,32,0,0,48,0,13,13.592367006650065,4166.666666666667,8.334871634622283,0,0
1,0,11,1,26,0,0,40,25,9,13.997832114758229,7500,8.922658299524402,0,0
10,0,9,0,54,0,0,60,0,39,13.592367006650065,3333.3333333333335,8.111728083308073,0,0
6,0,11,1,46,0,0,48,0,29,13.71957878501095,4731.90625,8.46208341298317,0,0
10,0,7,1,53,0,0,70,21,40,13.815510557964274,3571.4285714285716,8.180720954795024,0,0
10,0,5,0,52,0,0,48,0,41,13.304684934198283,3125,8.047189562170502,0,0
2,0,16,0,27,0,0,48,0,5,13.71957878501095,4731.90625,8.46208341298317,0,0
3,0,16,0,29,0,0,48,0,7,13.71957878501095,4731.90625,8.46208341298317,0,0
4,0,14,1,25,0,0,48,20,5,13.71957878501095,4731.90625,8.46208341298317,0,0
10,0,11,0,36,0,0,40,5,19,13.815510557964274,6250,8.740336742730447,0,0
1.5,0,16,0,34,0,0,30,17,12,14.808762330974558,22500,10.021270588192511,0,0
5.666666666666667,0,16,1,42,0,0,30,30,20,14.71159858252091,20416.666666666668,9.924106839738863,0,0
2.3333333333333335,0,11,0,52,0,0,42,7,35,12.765688433465597,2083.3333333333335,7.641724454062338,0,0
1.0833333333333333,0,14,1,48,0,0,60,6,28,13.546323068148657,3183.3333333333335,8.065684144806665,0,0
2,0,14,0,36,0,0,48,0,16,14.077874822431765,6770.833333333333,8.820379450403983,0,0
8,0,16,1,39,0,0,40,18,17,13.710150042306449,5625,8.63497622707262,0,0
6.666666666666667,0,5,0,57,0,0,50,15,46,13.592367006650065,4000,8.294049640102028,0,0
0.5,0,11,1,49,0,0,6,40,32,12.611537753638338,12500,9.433483923290392,0,0
0.75,0,11,0,20,0,0,54,3,3,13.71957878501095,4206.138888888889,8.344300377326785,0,0
2,0,11,1,45,0,0,9,75,28,12.429216196844383,6944.444444444444,8.845697258388274,0,0
1,0,11,0,56,0,0,45,0,39,13.592367006650065,4444.444444444444,8.399410155759854,0,1
20,0,14,1,50,0,0,30,10,30,12.765688433465597,2916.6666666666665,7.97819669068355,1,0
10,0,11,0,41,0,0,48,0,24,13.71957878501095,4731.90625,8.46208341298317,0,0
3,0,14,1,40,0,0,48,20,20,13.71957878501095,4731.90625,8.46208341298317,0,0
0.9166666666666666,0,14,1,20,0,0,48,10,0,13.71957878501095,4731.90625,8.46208341298317,0,0
20,0,16,1,54,0,0,40,10,32,14.508657738524219,12500,9.433483923290392,0,0
3,0,11,0,50,0,0,48,5,33,13.304684934198283,3125,8.047189562170502,0,0
1,0,13,1,31,0,0,48,45,12,14.22097566607244,7812.5,8.963480294044658,0,0
0.25,0,16,1,61,0,0,40,20,39,13.71957878501095,5678.2875,8.644404969777122,0,0
0.6666666666666666,0,8,0,53,0,0,30,5,39,13.16158409055761,4333.333333333333,8.374092347775564,0,0
1,0,14,0,53,0,0,48,21,33,13.71957878501095,4731.90625,8.46208341298317,0,0
0.5833333333333334,0,13,1,35,0,0,40,35,16,13.71957878501095,5678.2875,8.644404969777122,0,0
1,0,14,0,35,0,0,70,14,15,13.527828485512494,2678.5714285714284,7.893038882343244,0,0
10,1,0,1,64,0,0,30,40,58,12.611537753638338,2500,7.824046010856292,0,0
0.8333333333333334,0,11,0,27,0,0,40,3,10,13.803970223725408,6178.2875,8.728796408491581,0,0
0.16666666666666666,0,14,1,21,0,0,24,9,1,13.060487973686241,4895.833333333333,8.496139782218405,0,0
1,0,16,1,30,0,0,14,14,8,10.819778284410283,892.8571428571429,6.794426593675134,0,0
4.333333333333333,0,16,1,31,0,0,48,16,9,14.403297222866392,9375,9.14580185083861,0,0
0.16666666666666666,0,13,0,23,0,0,50,0,4,13.815510557964274,5000,8.517193191416238,0,0
0.25,0,13,1,20,0,0,50,0,1,13.71957878501095,4542.63,8.421261418462914,0,0
2,1,0,1,63,0,0,48,0,57,13.217673557208654,2864.5833333333335,7.960178185180872,0,0
4.666666666666667,0,19,1,33,0,1,50,22,8,14.44996874217554,9430,9.151651375627504,0,1
0.5833333333333334,0,14,0,34,0,0,48,11,14,13.71957878501095,4731.90625,8.46208341298317,0,0
0.16666666666666666,0,16,1,42,0,0,48,20,20,14.294226127812031,8406.25,9.03673075578425,0,1
0.5,0,11,1,30,0,0,50,18,13,13.287877815881902,2950,7.989560449333865,0,0
2,0,7,0,36,0,1,48,0,23,13.017002861746503,2343.75,7.759507489718721,0,0
1.5,0,13,0,23,0,0,20,14,4,12.429216196844383,3125,8.047189562170502,0,0
1,0,3,0,53,0,0,60,3,44,12.89921982609012,1666.6666666666667,7.418580902748128,0,0
0.6666666666666666,0,5,0,31,0,0,50,7,20,13.304684934198283,3000,8.006367567650246,0,0
10,0,2,0,36,0,0,45,10,28,13.304684934198283,3333.3333333333335,8.111728083308073,0,0
0.25,1,0,1,50,0,0,42,14,44,13.321214236149494,3630.9523809523807,8.197250256746235,0,0
2,1,1,0,24,0,0,56,2,17,12.89921982609012,1785.7142857142858,7.487573774235079,0,0
0.08333333333333333,0,4,0,35,0,0,66,0,25,13.753635154246187,3560.6060606060605,8.17768605109987,0,0
3,0,11,0,51,0,0,36,10,34,12.611537753638338,2083.3333333333335,7.641724454062338,0,0
0.16666666666666666,0,11,0,21,0,0,48,0,4,13.304684934198283,3125,8.047189562170502,0,0
1.25,1,0,0,47,0,0,50,10,41,12.765688433465597,1750,7.4673710669175595,0,1
0.08333333333333333,0,11,1,41,0,0,60,8,24,12.429216196844383,1041.6666666666667,6.9485772735023925,0,1
1.5,0,11,0,25,0,0,60,2,8,12.89921982609012,1666.6666666666667,7.418580902748128,0,1
0.08333333333333333,0,11,1,23,0,0,60,10,6,12.206072645530174,833.3333333333334,6.725433722188183,0,1
1.6666666666666667,0,4,0,51,0,0,60,6,41,12.89921982609012,1666.6666666666667,7.418580902748128,0,0
36,0,5,0,75,0,0,42,3,64,14.403297222866392,10714.285714285714,9.279333243463133,0,0
1.6666666666666667,0,4,0,67,0,0,60,12,57,12.793859310432293,1500,7.313220387090301,0,1
1,0,11,0,28,0,0,48,0,11,13.652991628466498,4427.083333333333,8.395496256438717,0,0
0.08333333333333333,0,6,1,44,0,0,46,20,32,13.403020834919145,3597.8260869565215,8.18808507731016,0,0
0.16666666666666666,0,10,0,25,0,0,45,10,9,13.541073712262515,4222.222222222223,8.348116861372304,0,0
10,0,5,0,33,0,0,54,0,22,13.592367006650065,3703.703703703704,8.2170885989659,0,0
5,0,9,1,44,0,0,20,34,29,12.206072645530174,2500,7.824046010856292,0,0
0.3333333333333333,0,11,1,20,1,0,48,30,3,13.017002861746503,2343.75,7.759507489718721,0,0
1,0,9,1,18,0,0,40,20,3,13.122363377404328,3125,8.047189562170502,0,0
1.5,0,2,1,46,0,0,24,30,38,12.206072645530174,2083.3333333333335,7.641724454062338,0,0
2,0,4,0,48,0,0,50,2,38,13.017002861746503,2250,7.718685495198466,0,0
1.8333333333333333,0,11,0,48,0,0,56,12,31,13.458835614025542,3125,8.047189562170502,0,0
1,0,4,1,38,0,0,6,59,28,11.289781913656018,3333.3333333333335,8.111728083308073,0,0
0.25,0,11,0,19,0,0,18,2,2,12.676076274775909,4444.444444444444,8.399410155759854,0,0
30,0,16,1,63,0,0,40,0,41,15.123843377614453,23125,10.048669562380626,0,0
1.5,0,13,0,31,0,0,45,20,12,13.864300722133706,5833.333333333333,8.671343871243495,0,0
3.5833333333333335,0,13,0,48,0,0,48,11,29,13.710150042306449,4687.5,8.452654670278667,0,0
15.75,0,16,1,48,0,0,40,30,26,14.914122846632385,18750,9.838949031398556,0,0
0.9166666666666666,0,11,0,31,0,0,40,0,14,13.71957878501095,5678.2875,8.644404969777122,0,0
0.9166666666666666,0,14,1,30,0,0,40,20,10,13.71957878501095,5678.2875,8.644404969777122,0,0
16,0,11,0,38,0,0,48,15,21,13.71957878501095,4731.90625,8.46208341298317,0,0
5,0,11,1,42,0,0,20,35,25,12.611537753638338,3750,8.229511118964457,0,0
14,0,11,0,45,0,0,48,10,28,13.71957878501095,4731.90625,8.46208341298317,0,0
0.3333333333333333,0,16,1,38,0,0,48,20,16,14.508657738524219,10416.666666666666,9.251162366496438,0,0
2,0,16,1,38,0,0,48,25,16,14.322328160332725,8645.833333333334,9.064832788304944,0,0
4,0,13,0,42,0,0,48,10,23,13.815510557964274,5208.333333333333,8.558015185936492,0,0
4,0,11,1,41,0,0,48,30,24,13.71957878501095,4731.90625,8.46208341298317,0,0
0.3333333333333333,0,11,0,22,0,0,44,14,5,13.71957878501095,5162.079545454545,8.549094789972798,0,0
10,0,11,0,30,0,0,70,0,13,13.710150042306449,3214.285714285714,8.075360439137198,0,0
2,0,11,1,27,0,0,48,0,10,13.71957878501095,4731.90625,8.46208341298317,0,0
10,0,8,0,56,0,0,40,7,42,13.304684934198283,3750,8.229511118964457,0,0
4,0,9,0,22,0,0,48,0,7,13.592367006650065,4166.666666666667,8.334871634622283,0,0
0.25,0,10,1,26,0,0,40,34,10,12.611537753638338,1875,7.536363938404511,0,0
6,0,11,1,54,0,0,70,14,37,13.122363377404328,1785.7142857142858,7.487573774235079,0,0
1,0,5,0,24,0,0,35,5,13,13.017002861746503,3214.285714285714,8.075360439137198,0,0
1,0,11,0,29,0,0,40,0,12,14.151982794585487,8750,9.07680897935166,0,0
0.5,0,11,1,29,0,0,25,35,12,12.765688433465597,3500,8.160518247477505,0,0
20.416666666666668,0,5,0,50,0,0,40,11,39,13.71957878501095,5678.2875,8.644404969777122,0,0
0.8333333333333334,0,0,1,64,0,0,20,25,58,11.918390573078392,1875,7.536363938404511,0,0
0.4166666666666667,0,3,0,21,0,0,40,10,12,12.206072645530174,1250,7.1308988302963465,0,0
1.5833333333333333,0,11,1,36,0,0,40,48,19,12.100712129872347,1125,7.025538314638521,0,0
2,0,11,0,25,0,0,60,0,8,13.458835614025542,2916.6666666666665,7.97819669068355,0,0
20,0,13,1,57,0,0,48,0,38,13.71957878501095,4731.90625,8.46208341298317,0,0
5,0,5,0,58,0,0,60,0,47,13.458835614025542,2916.6666666666665,7.97819669068355,0,0
1.4166666666666667,0,11,1,54,0,0,48,10,37,13.458835614025542,3645.8333333333335,8.20134024199776,0,0
0.5,0,11,0,32,0,0,40,5,15,13.304684934198283,3750,8.229511118964457,0,0
0.08333333333333333,0,11,1,30,0,0,48,5,13,13.304684934198283,3125,8.047189562170502,0,0
0.5833333333333334,0,16,1,27,0,0,45,25,5,13.652991628466498,4722.222222222223,8.460034777576288,0,0
0.5833333333333334,0,11,0,27,0,0,40,15,10,13.815510557964274,6250,8.740336742730447,0,0
9,0,10,1,66,0,0,20,35,50,12.611537753638338,3750,8.229511118964457,0,0
7,0,11,0,39,0,0,48,5,22,13.71957878501095,4731.90625,8.46208341298317,0,0
10,0,5,0,53,0,0,40,0,42,13.122363377404328,3125,8.047189562170502,0,0
3,0,11,1,46,0,0,36,25,29,12.765688433465597,2430.5555555555557,7.795875133889596,0,0
7,0,11,0,48,0,0,70,0,31,13.71957878501095,3244.7357142857145,8.0847891818417,0,0
10,0,11,1,57,0,0,32,42,40,12.89921982609012,3125,8.047189562170502,0,0
0.08333333333333333,0,11,0,35,0,0,48,0,18,13.592367006650065,4166.666666666667,8.334871634622283,0,0
0.8333333333333334,0,11,0,33,0,0,60,0,16,13.710150042306449,3750,8.229511118964457,0,0
4.25,0,11,1,48,0,0,40,23,31,13.180632285528304,3312.5,8.105458470294478,0,0
3.1666666666666665,0,16,1,25,0,1,44,10,3,13.38472764187182,3693.181818181818,8.214243646833667,0,0
10,0,14,0,40,0,0,48,0,20,14.151982794585487,7291.666666666667,8.894487422557706,0,0
14,0,16,1,40,0,0,50,0,18,14.508657738524219,10000,9.210340371976184,0,0
1.5,0,16,1,37,0,0,20,20,15,13.592367006650065,10000,9.210340371976184,0,0
1.0833333333333333,0,11,0,48,0,0,48,14,31,13.71957878501095,4731.90625,8.46208341298317,0,0
5,0,11,0,25,0,0,40,0,8,12.611537753638338,1875,7.536363938404511,0,0
0.08333333333333333,0,16,0,23,0,0,40,12,1,13.997832114758229,7500,8.922658299524402,0,0
26,0,16,0,53,0,0,40,3,31,14.978661367769956,20000,9.903487552536127,0,0
0.08333333333333333,0,11,0,20,0,0,48,2,3,13.71957878501095,4731.90625,8.46208341298317,0,0
0.25,0,11,1,24,0,0,48,5,7,13.71957878501095,4731.90625,8.46208341298317,0,0
29,0,17,0,64,0,0,40,0,41,15.46609041372955,32562.5,10.390916598495723,0,0
1,0,12,1,23,0,0,40,14,5,13.235692062711331,3500,8.160518247477505,0,0
14.416666666666666,0,13,0,42,0,0,48,15,23,13.71957878501095,4731.90625,8.46208341298317,0,0
40,0,5,0,72,0,0,40,0,61,13.122363377404328,3125,8.047189562170502,0,0
1.5,0,11,1,51,0,0,20,35,34,12.429216196844383,3125,8.047189562170502,0,0
20,0,11,0,55,0,0,48,3,38,13.71957878501095,4731.90625,8.46208341298317,0,0
29,0,16,1,54,1,0,40,8,32,15.29711509888849,27500,10.221941283654663,0,0
2,0,7,0,62,0,0,60,0,49,13.122363377404328,2083.3333333333335,7.641724454062338,0,0
0.9166666666666666,0,11,1,25,0,0,48,10,8,13.458835614025542,3645.8333333333335,8.20134024199776,0,0
0.25,0,8,0,25,0,0,40,5,11,13.304684934198283,3750,8.229511118964457,0,0
5,0,11,1,34,0,0,48,14,17,13.71957878501095,4731.90625,8.46208341298317,0,0
4,0,11,0,27,0,0,84,0,10,13.71957878501095,2703.9464285714284,7.902467625047746,0,0
0.5,0,11,0,27,0,0,48,7,10,13.71957878501095,4731.90625,8.46208341298317,0,0
2.3333333333333335,0,11,0,54,0,0,40,7,37,13.71957878501095,5678.2875,8.644404969777122,0,0
1.0833333333333333,0,5,0,63,0,0,35,6,52,12.89921982609012,2857.1428571428573,7.957577403480815,0,0
1.25,0,11,0,63,0,0,50,3,46,13.122363377404328,2500,7.824046010856292,0,0
10,0,16,0,32,0,0,48,0,10,14.28551418721001,8333.333333333334,9.028018815182229,0,0
20,0,16,1,49,0,0,40,2,27,15.424948470398375,31250,10.349774655164548,0,0
5,0,11,1,36,0,0,55,10,19,14.084411870835174,5947.845454545454,8.690784324482813,0,0
1,0,11,0,48,0,0,40,0,31,13.592367006650065,5000,8.517193191416238,0,0
3,0,5,1,48,0,0,24,30,37,11.512925464970229,1041.6666666666667,6.9485772735023925,0,0
10,0,11,1,48,0,0,48,14,31,13.592367006650065,4166.666666666667,8.334871634622283,0,0
0.16666666666666666,0,6,0,30,0,0,70,14,18,13.567049198665774,2785.714285714286,7.932259595496525,0,0
0.16666666666666666,0,5,0,42,0,0,48,4,31,13.554145793829866,4010.4166666666665,8.296650421802084,0,0
0.8333333333333334,0,5,1,48,0,0,21,18,37,12.206072645530174,2380.9523809523807,7.77525584668686,0,0
0.16666666666666666,0,11,1,24,0,0,48,6,7,13.592367006650065,4166.666666666667,8.334871634622283,0,0
20,0,11,0,54,0,0,48,0,37,13.304684934198283,3125,8.047189562170502,0,0
10,0,5,1,40,0,0,22,40,29,12.206072645530174,2272.7272727272725,7.728735831051967,0,0
1,0,11,1,20,0,0,40,15,3,13.122363377404328,3125,8.047189562170502,0,0
0.5,0,11,0,18,0,0,42,0,1,12.611537753638338,1785.7142857142858,7.487573774235079,0,0
1,0,5,1,42,0,0,48,14,31,13.253391639810733,2968.75,7.9958962677829515,0,0
0.25,0,8,0,20,0,0,30,0,6,12.154779351142624,1583.3333333333333,7.367287608360577,0,0
0.08333333333333333,0,6,0,17,0,0,14,0,5,11.512925464970229,1785.7142857142858,7.487573774235079,0,0
1.4166666666666667,0,5,1,58,0,0,48,10,47,14.129244806186303,7127.739583333333,8.871749434158522,0,0
5,0,11,1,52,0,0,20,30,35,12.542544882151386,3500,8.160518247477505,0,0
1,0,11,0,29,0,0,48,7,12,13.71957878501095,4731.90625,8.46208341298317,0,0
6,0,5,1,28,0,0,21,58,17,12.611537753638338,3571.4285714285716,8.180720954795024,0,0
2,0,3,0,64,0,0,40,0,55,12.206072645530174,1250,7.1308988302963465,0,0
1,0,5,1,58,0,0,24,9,47,12.948009990259552,4375,8.383661798791715,0,0
0.08333333333333333,0,11,1,20,0,0,48,9,3,12.206072645530174,1041.6666666666667,6.9485772735023925,0,0
26,0,16,1,57,1,0,40,8,35,15.250595083253597,26250,10.17542126801977,0,0
20,0,5,0,75,0,0,42,4,64,13.122363377404328,2976.190476190476,7.9983993980010695,0,0
0.08333333333333333,0,5,0,73,0,0,40,5,62,12.611537753638338,1875,7.536363938404511,0,0
22.333333333333332,0,16,0,66,0,0,30,0,44,15.761420707019587,58333.333333333336,10.973928964237542,0,0
1.5833333333333333,0,16,1,36,0,0,32,37,14,14.978661367769956,25000,10.126631103850338,0,0
6.583333333333333,0,16,0,37,0,0,40,23,15,14.845129975145433,17500,9.769956159911606,0,0
3,0,13,1,36,0,0,48,0,17,13.71957878501095,4731.90625,8.46208341298317,0,0
0.9166666666666666,0,11,0,35,0,0,50,3,18,13.71957878501095,4542.63,8.421261418462914,0,0
1.1666666666666667,0,11,0,29,0,0,58,10,12,13.815510557964274,4310.3448275862065,8.368773186297965,0,0
3,0,11,1,52,0,0,50,0,35,13.592367006650065,4000,8.294049640102028,0,0
1.0833333333333333,0,11,0,21,0,0,42,10,4,13.652991628466498,5059.523809523809,8.52902764906324,0,0
2,0,3,0,60,0,0,14,4,51,11.289781913656018,1428.5714285714287,7.264430222920869,0,0
20,1,0,0,50,0,0,56,0,44,12.611537753638338,1339.2857142857142,7.199891701783298,0,0
0.08333333333333333,0,7,1,49,0,0,48,35,36,13.017002861746503,2343.75,7.759507489718721,0,0
6,0,7,1,45,0,0,42,14,32,13.304684934198283,3571.4285714285716,8.180720954795024,0,0
24,0,13,1,52,0,0,24,30,33,13.026431604451005,4731.90625,8.46208341298317,0,0
3,0,11,0,21,0,0,48,0,4,13.71957878501095,4731.90625,8.46208341298317,0,0
0.5,0,11,0,24,0,0,48,0,7,13.710150042306449,4687.5,8.452654670278667,0,0
6,0,9,0,34,0,0,48,0,19,13.71957878501095,4731.90625,8.46208341298317,0,0
1,0,5,0,21,0,0,48,7,10,13.710150042306449,4687.5,8.452654670278667,0,0
0.8333333333333334,0,16,0,34,0,0,40,5,12,14.28551418721001,10000,9.210340371976184,0,0
1,0,16,0,33,0,0,48,4,11,14.346138809026444,8854.166666666666,9.088643436998662,0,0
6,0,11,0,36,0,0,48,7,19,13.592367006650065,4166.666666666667,8.334871634622283,0,0
3,0,11,0,25,0,0,50,7,8,13.652991628466498,4250,8.354674261918463,0,0
0.08333333333333333,0,11,0,20,0,0,48,4,3,13.458835614025542,3645.8333333333335,8.20134024199776,0,0
3,0,11,0,26,0,0,48,0,9,13.71957878501095,4731.90625,8.46208341298317,0,0
0.16666666666666666,0,11,0,21,0,0,40,15,4,12.611537753638338,1875,7.536363938404511,0,0
0.08333333333333333,0,8,0,16,0,0,40,0,2,13.304684934198283,3750,8.229511118964457,0,0
0.25,0,16,0,47,0,1,30,0,25,14.22097566607244,12500,9.433483923290392,0,0
5,0,17,1,36,0,0,60,14,13,14.508657738524219,8333.333333333334,9.028018815182229,0,0
0.8333333333333334,0,11,1,29,0,0,30,14,12,13.122363377404328,4166.666666666667,8.334871634622283,0,0
0.08333333333333333,0,11,1,24,0,0,44,0,7,13.710150042306449,5113.636363636364,8.539666047268296,0,0
4,0,11,1,62,0,0,70,0,45,13.652991628466498,3035.714285714286,8.01820202529725,0,0
7.833333333333333,0,11,0,36,0,0,40,0,19,13.815510557964274,6250,8.740336742730447,0,0
5,0,10,1,55,0,0,40,21,39,13.235692062711331,3500,8.160518247477505,0,0
3,0,5,0,46,0,0,45,0,35,12.611537753638338,1666.6666666666667,7.418580902748128,0,0
0.4166666666666667,0,5,1,60,0,0,24,14,49,12.506177237980511,2812.5,7.941829046512676,0,0
5,0,7,0,53,0,0,50,0,40,13.710150042306449,4500,8.411832675758411,0,0
12,0,11,1,42,0,0,48,20,25,13.71957878501095,4731.90625,8.46208341298317,0,0
1.3333333333333333,0,16,0,31,0,0,40,16,9,14.403297222866392,11250,9.328123407632566,0,0
1.3333333333333333,0,16,1,29,0,0,40,37,7,14.403297222866392,11250,9.328123407632566,0,0
0.8333333333333334,0,16,0,29,0,0,48,10,7,13.815510557964274,5208.333333333333,8.558015185936492,0,0
1.5833333333333333,0,16,0,33,0,0,40,8,11,14.151982794585487,8750,9.07680897935166,0,0
12.416666666666666,0,13,1,36,0,0,40,17,17,13.71957878501095,5678.2875,8.644404969777122,0,0
2.3333333333333335,0,16,1,55,0,0,24,20,33,14.557447902693651,21875,9.993099711225815,0,0
0.08333333333333333,0,13,1,30,0,0,40,18,11,13.71957878501095,5678.2875,8.644404969777122,0,0
15,0,13,0,37,0,0,60,0,18,14.151982794585487,5833.333333333333,8.671343871243495,0,0
1.5,0,13,1,57,0,0,50,10,38,13.122363377404328,2500,7.824046010856292,0,0
1,0,11,1,47,0,0,48,15,30,13.71957878501095,4731.90625,8.46208341298317,0,0
4,0,11,1,42,0,0,20,60,25,12.611537753638338,3750,8.229511118964457,0,0
1,0,16,1,23,0,0,48,15,1,14.73180128983843,13020.833333333334,9.474305917810648,0,0
10,0,11,0,39,0,0,48,15,22,13.710150042306449,4687.5,8.452654670278667,0,0
2,0,16,1,28,0,0,48,7,6,14.48333993053993,10156.25,9.225844558512147,0,0
5,0,16,0,46,0,0,48,3,24,14.690979295318174,12500,9.433483923290392,0,0
1.3333333333333333,0,13,1,43,0,0,40,14,24,14.151982794585487,8750,9.07680897935166,0,0
0.5,0,16,1,46,0,0,40,24,24,14.978661367769956,20000,9.903487552536127,0,0
8,0,21,0,57,1,0,40,15,30,15.86963429165982,48750,10.794460476425993,0,0
0.75,0,11,0,48,0,0,40,0,31,13.458835614025542,4375,8.383661798791715,0,0
0.16666666666666666,0,11,1,29,0,0,48,30,12,13.710150042306449,4687.5,8.452654670278667,0,0
1,0,11,1,34,0,0,48,24,17,13.71957878501095,4731.90625,8.46208341298317,0,0
3,0,16,1,31,0,0,60,14,9,13.592367006650065,3333.3333333333335,8.111728083308073,0,0
