"","ID","POBREZA","ANALFABETISMO","ETNIA","EDUCACION","GENERO","QUEHACERES_TIEMPO","AUTOCONSTRUCCION_TIEMPO","ROPA_TIEMPO","ANCIANOS_TIEMPO","NINYOS_TIEMPO","QUEHACERES_FUERA_TIEMPO","ANIMALES_TIEMPO","INGRESOS","EXTRAS_TIEMPO","SINDICADO","CAMBIO_TRABAJO","HORAS_SEG_TRABAJO","SEGUNDO_TRABAJO","HORAS_PRIM_TRABAJO","CONTRATO","TERMINO_CONTRATO","MODALIDAD_CONTRATO","TIEMPO_EMPRESA","HORAS_REMUNERADAS","HORAS_NO_REMUNERADAS"
"236",242,2,1,6,13,1,20,0,0,0,0,0,0,7e+05,0,2,2,0,2,48,2,NA,NA,24,48,20
"237",243,2,1,6,5,2,12,0,0,0,0,0,0,6e+05,0,2,2,0,2,66,2,NA,NA,240,66,12
"238",244,NA,1,6,6,1,18,0,0,0,0,0,0,1240000,0,2,2,0,2,48,1,2,2,6,48,18
"239",245,1,1,6,11,2,30,0,0,0,0,0,0,908526,0,2,1,0,2,48,1,2,2,2,48,30
"240",246,NA,1,6,5,1,8,0,0,0,0,0,0,1300000,0,2,2,0,2,50,2,NA,NA,120,50,8
"241",247,1,1,6,11,1,5,0,0,0,6,0,0,5e+05,0,2,2,0,2,60,2,NA,NA,24,60,11
"242",248,NA,1,6,11,2,15,0,0,0,20,0,0,4e+05,0,2,2,0,2,16,1,NA,1,12,16,35
"243",249,2,1,6,11,2,20,0,0,0,30,0,0,1980000,0,2,2,16,1,20,2,NA,NA,24,36,50
"244",250,1,1,6,11,1,5,0,0,0,0,0,0,1500000,0,2,2,0,2,60,2,NA,NA,24,60,5
"245",251,NA,1,6,7,1,10,0,0,0,0,0,0,1058526,0,2,2,0,2,48,1,1,2,180,48,10
"246",252,2,1,6,3,2,20,0,0,0,0,0,0,1080000,0,2,2,0,2,48,1,NA,1,30,48,20
"247",253,1,1,6,6,2,24,0,0,0,0,0,0,908526,0,2,2,0,2,48,1,1,2,3,48,24
"248",254,NA,1,6,21,1,5,0,0,0,0,0,0,2500000,0,2,2,0,2,72,2,NA,NA,24,72,5
"249",255,2,1,6,8,2,7,0,4,0,14,0,0,1e+06,0,2,2,0,2,45,2,NA,NA,60,45,25
"250",256,NA,1,6,16,2,20,0,0,0,40,0,0,2e+05,0,2,1,0,2,5,2,NA,NA,12,5,60
"251",257,NA,1,6,13,1,0,0,0,0,0,0,0,908526,0,2,1,0,2,48,1,2,2,72,48,0
"252",258,2,1,6,11,1,14,0,0,0,0,0,0,2800000,0,2,2,24,1,48,2,NA,NA,72,72,14
"253",259,NA,1,6,11,2,30,0,0,0,12,0,0,1200000,0,2,2,20,1,50,2,NA,NA,72,70,42
"254",260,2,1,6,11,1,0,0,0,0,0,0,0,1035000,0,2,2,0,2,48,1,1,2,120,48,0
"255",261,NA,1,6,13,2,20,0,0,0,2,0,0,520000,0,2,1,20,1,8,2,NA,NA,360,28,22
"256",262,2,1,6,11,2,0,0,0,0,20,0,0,8e+05,0,2,2,0,2,0,2,NA,NA,6,0,20
"257",263,2,1,6,17,1,14,0,0,0,0,0,0,4500000,0,2,2,0,2,40,1,1,2,36,40,14
"258",264,NA,1,6,15,2,5,0,0,0,0,0,0,908526,0,2,2,0,2,42,1,1,2,132,42,5
"259",268,NA,1,6,12,1,7,0,0,0,0,0,0,908526,0,2,2,0,2,48,1,2,2,1,48,7
"260",270,NA,1,6,11,2,72,0,0,0,0,0,0,120000,0,2,1,0,2,9,1,NA,1,6,9,72
"261",271,2,1,6,18,2,20,0,0,5,0,0,0,2200000,0,1,2,0,2,45,1,1,2,48,45,25
"262",272,1,1,6,11,1,6,0,0,0,0,0,0,1e+06,0,2,2,0,2,50,2,NA,NA,400,50,6
"263",273,NA,1,6,11,1,15,0,0,0,0,0,0,450000,0,2,2,0,2,24,1,NA,1,18,24,15
"264",274,2,1,6,5,2,30,0,0,0,0,0,0,8e+05,0,2,1,0,2,40,2,NA,NA,6,40,30
"265",275,2,1,6,13,1,10,0,0,0,12,0,0,1268000,12,2,2,0,2,60,1,1,2,60,72,22
"266",276,2,1,6,16,2,21,0,0,0,30,0,0,1e+05,0,2,1,0,2,30,2,NA,NA,18,30,51
"267",277,1,1,6,11,1,0,0,0,0,0,0,0,1e+06,0,2,2,0,2,48,1,1,2,4,48,0
"268",278,2,1,6,7,2,10,0,0,0,0,0,0,1008526,0,2,2,12,1,48,1,1,2,24,60,10
"269",279,NA,1,6,11,2,20,0,0,0,0,0,0,550000,0,2,1,0,2,20,1,NA,1,18,20,20
"270",280,2,1,6,10,1,12,0,0,0,0,0,0,1e+06,0,2,2,0,2,48,1,1,2,5,48,12
"271",281,NA,1,6,13,1,0,0,0,0,0,0,0,908526,0,2,1,0,2,48,1,1,2,27,48,0
"272",282,2,1,5,11,2,20,0,0,0,0,0,0,908526,0,2,2,0,2,48,1,1,2,12,48,20
"273",283,NA,1,6,10,1,0,0,0,0,0,0,0,1e+06,0,2,1,0,2,40,1,NA,1,4,40,0
"274",284,2,1,6,7,1,0,0,0,0,0,0,0,1070000,0,2,2,0,2,48,1,1,2,108,48,0
"275",285,NA,1,6,11,2,9,0,0,0,0,0,0,1070000,0,2,2,0,2,48,1,1,2,56,48,9
"276",286,NA,1,6,13,2,1,0,0,0,0,0,0,2e+06,0,2,2,0,2,48,1,2,2,24,48,1
"277",287,2,1,6,11,1,0,0,0,0,0,0,0,1150000,0,2,2,0,2,50,1,NA,1,12,50,0
"278",288,NA,1,6,13,2,6,0,0,0,0,0,0,0,0,2,2,0,2,3,2,NA,NA,18,3,6
"279",289,NA,1,6,7,1,0,0,0,0,0,0,0,908526,4,2,1,0,2,52,1,1,2,24,56,0
"280",290,2,1,6,16,1,0,0,0,0,0,0,0,1200000,0,2,2,0,2,0,2,NA,NA,4,0,0
"281",291,1,1,6,8,2,10,0,0,0,0,0,0,4e+05,0,2,1,0,2,16,2,NA,NA,10,16,10
"282",292,NA,1,6,7,2,16,0,0,0,3,0,0,5e+05,0,2,1,0,2,20,2,NA,NA,2,20,19
"283",293,2,1,6,11,1,6,0,0,0,0,0,0,1208526,0,2,1,0,2,48,1,2,2,282,48,6
"284",294,2,1,6,14,2,21,0,0,0,0,0,0,1600000,0,2,2,0,2,60,1,1,2,216,60,21
"285",295,NA,1,6,10,1,14,0,0,0,0,0,0,240000,0,2,2,0,2,16,1,NA,1,7,16,14
"286",296,2,1,6,11,2,6,0,0,0,5,0,0,908526,0,2,2,0,2,48,1,1,2,204,48,11
"287",297,2,1,6,13,2,30,0,0,0,0,0,0,1630000,0,2,2,0,2,48,1,1,2,72,48,30
"288",298,NA,1,6,9,1,10,0,0,0,0,0,0,5e+05,0,2,2,0,2,20,1,NA,1,20,20,10
"289",299,1,1,6,11,1,6,0,0,0,0,0,0,0,0,2,1,0,2,16,2,NA,NA,0,16,6
"290",300,NA,1,6,11,2,20,0,0,0,0,0,0,908526,0,2,2,0,2,48,1,1,2,3,48,20
"291",301,NA,1,6,11,2,20,0,0,0,0,0,0,1050000,0,2,2,0,2,48,1,1,2,12,48,20
"292",302,NA,1,6,11,2,20,0,0,0,0,0,0,908526,0,2,2,0,2,48,1,2,2,3,48,20
"293",303,2,1,6,16,2,14,0,0,0,0,0,0,1200000,0,2,2,0,2,24,2,NA,NA,12,24,14
"294",304,NA,1,6,5,2,16,0,0,0,0,0,0,908000,0,2,2,0,2,48,1,1,2,36,48,16
"295",305,2,1,6,14,1,0,2,0,0,0,0,0,2e+05,0,2,1,0,2,8,2,NA,NA,12,8,2
"296",306,1,1,6,13,2,0,0,0,0,14,0,0,1400000,0,2,2,3,1,48,1,1,2,52,51,14
"297",307,NA,1,6,11,1,0,0,0,0,0,0,0,2e+05,0,2,2,0,2,40,2,NA,NA,48,40,0
"298",308,1,1,6,5,1,14,0,0,0,0,0,0,908526,0,2,2,0,2,48,1,NA,1,4,48,14
"299",309,NA,1,6,11,2,6,0,0,0,2,0,0,908526,0,2,2,0,2,48,1,1,2,48,48,8
"300",310,1,1,6,11,1,0,0,0,0,0,0,0,1100000,0,2,2,0,2,48,1,NA,1,1,48,0
"301",311,2,1,6,15,2,35,0,0,0,0,0,0,908526,0,2,2,0,2,40,1,2,2,3,40,35
"302",312,NA,1,6,14,1,18,0,0,0,0,0,0,1300000,7,2,2,0,2,47,1,1,2,16,54,18
"303",313,2,1,6,8,1,14,0,0,0,0,0,0,5e+05,0,2,2,0,2,60,1,1,2,18,60,14
"304",314,NA,1,6,11,1,7,0,0,0,0,0,0,908526,0,2,2,0,2,40,1,1,2,30,40,7
"305",315,2,1,6,8,1,7,0,0,0,0,0,0,9e+05,0,2,2,0,2,91,1,NA,1,12,91,7
"306",316,NA,1,6,11,1,0,0,0,0,5,0,0,4e+05,0,2,1,0,2,72,1,NA,1,2,72,5
"307",317,NA,1,6,6,2,12,0,0,0,0,0,0,908000,0,2,2,0,2,48,1,NA,1,36,48,12
"308",318,2,1,6,16,2,10,0,0,0,0,0,0,3e+06,0,2,2,0,2,59,2,NA,NA,60,59,10
"309",319,NA,1,6,4,1,16,0,0,0,0,0,0,1e+06,0,2,2,0,2,48,1,1,2,24,48,16
"310",320,2,1,6,18,1,14,0,0,0,0,0,0,3800000,0,2,2,0,2,48,1,1,2,60,48,14
"311",321,NA,1,6,16,1,14,0,0,0,0,0,0,3500000,0,2,2,0,2,48,1,1,2,4,48,14
"312",324,2,1,6,11,1,7,0,0,0,14,0,0,908526,0,2,1,0,2,60,1,1,2,60,60,21
"313",325,NA,1,6,11,1,0,0,0,0,0,0,0,908526,0,2,2,0,2,40,1,1,2,3,40,0
"314",326,NA,1,6,11,2,0,0,0,0,14,0,0,908526,0,2,2,0,2,48,1,1,2,48,48,14
"315",327,NA,1,6,6,2,7,0,0,0,0,0,0,908526,0,2,1,0,2,40,1,1,2,9,40,7
"316",328,NA,2,6,1,1,0,0,0,0,0,0,0,908526,0,2,2,0,2,50,1,1,2,1,50,0
"317",329,NA,1,6,13,2,0,0,0,0,20,0,0,908526,0,2,2,0,2,48,1,1,2,36,48,20
"318",330,2,1,6,22,2,0,0,0,0,0,0,0,2e+06,0,2,1,0,1,0,1,1,2,36,0,0
"319",331,NA,1,6,16,1,0,0,0,0,0,0,0,2e+06,0,2,2,0,2,0,2,NA,NA,24,0,0
"320",332,NA,1,6,16,1,15,0,0,0,0,0,0,1e+06,0,2,1,0,2,36,1,2,2,3,36,15
"321",333,NA,1,6,14,1,15,0,0,0,0,0,0,1800000,0,2,2,0,2,48,2,NA,NA,20,48,15
"322",334,NA,1,6,13,2,20,0,0,0,0,0,0,1200000,0,2,2,0,2,48,1,NA,1,3,48,20
"323",335,NA,1,6,13,2,2,0,0,0,0,0,0,1800000,0,2,2,0,2,48,2,NA,NA,240,48,2
"324",336,2,1,6,5,2,28,0,0,0,0,0,0,150000,0,2,2,0,2,4,2,NA,NA,60,4,28
"325",337,NA,1,6,5,2,28,0,0,0,0,0,0,170000,0,2,2,1,1,20,2,NA,NA,60,21,28
"326",338,NA,1,6,12,1,2,0,0,0,0,0,0,2e+05,0,2,1,0,2,27,2,NA,NA,84,27,2
"327",339,NA,1,6,8,1,0,0,0,0,0,0,0,908526,0,2,2,0,2,48,1,2,2,60,48,0
"328",340,2,1,6,11,1,0,0,0,0,0,0,0,1600000,0,2,2,0,2,48,1,1,2,360,48,0
"329",341,NA,1,6,14,1,0,0,0,0,0,0,0,1e+06,0,2,2,0,2,50,1,1,2,36,50,0
"330",342,NA,1,6,13,1,0,0,0,0,0,0,0,1200000,0,2,2,0,2,60,2,NA,NA,12,60,0
"331",343,NA,1,6,6,1,0,0,0,0,0,0,0,1300000,0,2,2,0,2,50,1,1,2,132,50,0
"332",344,2,1,6,13,2,10,0,0,0,0,0,0,1050000,0,2,2,0,2,60,1,1,2,48,60,10
"333",345,2,1,6,11,1,0,0,0,0,0,0,0,1300000,0,2,2,0,2,50,1,1,2,180,50,0
"334",346,NA,1,6,11,2,12,0,0,16,14,0,0,1400000,0,2,2,0,2,60,1,1,2,3,60,42
"335",347,NA,1,6,11,1,14,0,0,0,7,0,0,8e+05,0,2,1,0,2,60,1,NA,1,16,60,21
"336",348,NA,1,6,11,1,10,0,0,0,28,0,0,320000,0,2,1,0,2,54,1,NA,1,6,54,38
"337",349,2,1,6,18,2,20,0,0,0,0,0,0,4500000,0,2,2,20,1,32,2,NA,NA,120,52,20
"338",350,NA,1,6,14,1,10,0,0,0,0,0,0,2500000,0,2,2,10,1,48,1,2,2,6,58,10
"339",351,NA,1,6,8,1,2,0,0,0,0,0,0,1388526,0,2,1,0,2,48,1,1,2,25,48,2
"340",352,1,1,6,3,1,14,0,0,0,0,0,0,1e+05,0,2,1,0,2,21,2,NA,NA,72,21,14
"341",353,2,1,6,14,1,21,4,0,0,0,0,0,1100000,0,2,1,0,2,48,1,1,2,30,48,25
"342",354,2,1,6,16,2,11,0,0,0,0,0,0,2880000,0,2,2,0,2,48,1,1,2,36,48,11
"343",355,NA,1,6,6,1,0,0,0,0,0,0,0,9e+05,0,2,1,0,2,70,1,NA,1,15,70,0
"344",356,2,1,6,5,1,16,0,0,0,0,0,0,1500000,0,2,1,0,2,48,2,NA,NA,12,48,16
"345",357,NA,1,6,16,2,30,0,0,0,30,0,0,1500000,0,2,1,0,2,48,2,NA,NA,12,48,60
"346",358,NA,1,6,6,1,14,0,0,0,0,0,0,150000,0,2,1,0,2,15,2,NA,NA,2,15,14
"347",359,NA,1,6,11,2,14,0,0,0,0,0,0,908526,0,2,2,0,2,48,1,1,2,4,48,14
"348",360,2,1,6,18,2,3,0,0,0,0,0,0,6e+06,0,1,2,0,2,40,1,1,2,128,40,3
"349",361,NA,1,6,14,2,1,0,0,0,0,0,0,664000,0,2,1,0,2,20,1,NA,1,6,20,1
"350",362,2,1,6,16,2,20,0,0,0,0,0,0,908526,0,2,2,0,2,40,1,1,2,240,40,20
"351",363,NA,1,6,16,1,20,0,0,0,0,0,0,3e+06,0,2,2,0,2,40,1,1,2,360,40,20
"352",364,2,1,6,18,1,10,0,0,0,0,0,0,4e+06,0,2,2,0,2,40,1,1,2,17,40,10
"353",365,NA,1,6,17,1,12,0,0,0,0,0,0,2700000,0,2,1,0,2,40,1,2,2,60,40,12
"354",366,2,1,6,16,1,3,0,0,0,0,0,0,4500000,0,2,2,0,2,16,1,1,2,501,16,3
"355",367,NA,1,6,16,2,2,0,0,0,0,0,0,2500000,0,2,2,0,2,40,1,1,2,24,40,2
"356",368,NA,1,6,5,1,0,0,0,0,0,0,0,1300000,0,2,2,0,2,40,1,NA,1,1,40,0
"357",369,NA,1,6,4,1,7,0,0,0,0,0,0,908526,0,2,2,0,2,40,1,NA,1,4,40,7
"358",370,2,1,6,11,1,12,0,0,0,0,0,0,1600000,20,2,2,0,2,68,1,2,2,26,88,12
"359",371,2,1,6,11,1,14,6,0,0,0,0,0,1400000,0,2,2,0,2,24,2,NA,NA,48,24,20
"360",372,NA,1,6,17,1,14,6,0,0,0,0,0,1e+06,0,2,2,0,2,30,2,NA,NA,24,30,20
"361",373,2,1,6,11,1,20,0,0,0,0,0,0,1200000,0,2,2,0,2,60,1,1,2,60,60,20
"362",374,1,1,6,11,1,2,0,0,0,3,0,0,1200000,0,2,1,0,2,40,1,NA,1,12,40,5
"363",375,NA,1,6,11,2,4,0,0,0,10,0,0,1200000,0,2,2,0,2,48,1,NA,1,10,48,14
"364",376,NA,1,6,11,1,0,0,0,0,1,0,0,7e+05,0,2,1,0,2,60,1,NA,1,1,60,1
"365",377,2,1,6,5,1,5,5,0,0,0,0,0,1200000,0,2,1,0,2,48,1,NA,1,180,48,10
"366",378,NA,1,6,5,1,1,0,0,0,0,0,0,908526,0,2,2,0,2,48,1,2,2,6,48,1
"367",379,2,1,6,8,1,5,0,0,0,0,0,0,1100000,0,2,2,0,2,40,1,NA,1,12,40,5
"368",380,2,1,6,13,1,20,10,0,0,0,0,0,3500000,0,2,2,0,2,40,1,1,2,330,40,30
"369",381,1,1,6,14,1,8,0,0,0,0,0,0,2100000,0,2,2,0,2,48,1,1,2,3,48,8
"370",382,NA,1,6,16,1,20,0,0,0,0,0,0,3300000,0,2,2,0,2,48,1,1,2,7,48,20
"371",383,NA,1,6,14,1,20,0,0,0,0,0,0,1500000,0,2,1,0,2,28,2,NA,NA,12,28,20
"372",384,2,1,6,8,1,0,0,0,0,0,0,0,1300000,0,2,2,0,2,60,2,NA,NA,564,60,0
"373",385,NA,1,6,11,1,0,0,0,0,0,0,0,908526,0,2,2,0,2,40,1,1,2,1,40,0
"374",386,2,1,6,13,2,0,0,0,0,0,0,20,1200000,0,1,2,0,2,40,1,1,2,204,40,20
"375",387,2,1,6,11,1,0,6,0,0,0,0,0,1200000,0,2,2,0,2,48,1,1,2,240,48,6
"376",388,2,1,6,11,1,0,0,0,0,0,0,0,1140000,0,2,2,0,2,45,1,1,2,84,45,0
"377",389,NA,1,6,11,2,8,0,0,0,20,0,0,2e+05,0,2,2,0,2,40,2,NA,NA,9,40,28
"378",390,1,1,6,13,1,15,0,0,0,72,0,0,0,0,2,1,0,2,3,2,NA,NA,36,3,87
"379",391,1,1,6,11,1,5,0,0,0,3,0,0,1050000,0,2,2,0,2,48,1,1,2,24,48,8
"380",392,NA,1,6,11,2,8,0,0,0,19,0,0,1060000,0,2,1,0,2,80,1,NA,1,2,80,27
"381",393,NA,1,6,11,1,0,0,0,0,0,0,0,1040000,0,2,2,0,2,48,1,2,2,16,48,0
"382",394,2,1,6,21,2,8,0,0,0,0,0,0,5e+06,0,2,2,0,2,40,1,2,2,11,40,8
"383",395,2,1,6,5,1,0,0,0,0,0,0,0,1400000,0,2,2,0,2,98,1,2,2,6,98,0
"384",396,NA,1,6,13,2,0,0,0,0,0,0,0,1400000,0,2,2,0,2,64,1,1,2,48,64,0
"385",399,2,1,6,16,1,10,0,0,0,0,0,0,1e+05,0,2,1,0,2,8,1,NA,1,5,8,10
"386",400,NA,1,6,14,2,10,0,0,5,0,0,0,1800000,0,2,2,0,2,40,1,2,2,72,40,15
"387",401,1,1,6,4,1,20,0,0,0,0,0,0,350000,0,2,1,0,2,32,2,NA,NA,72,32,20
"388",402,1,1,6,11,2,30,0,0,0,30,0,0,1500000,0,2,2,0,2,32,2,NA,NA,18,32,60
"389",403,2,1,6,10,2,28,0,0,0,0,0,0,240000,0,2,2,0,2,30,1,NA,1,4,30,28
"390",404,NA,1,6,11,1,3,0,0,0,0,0,0,1200000,0,2,2,0,2,40,1,1,2,96,40,3
"391",405,1,1,6,8,1,0,0,0,0,0,0,0,8e+05,0,2,2,0,2,32,1,NA,1,36,32,0
"392",406,NA,1,6,7,1,20,0,0,0,0,0,0,240000,0,2,2,0,2,10,1,NA,1,12,10,20
"393",407,NA,1,6,18,1,14,0,0,0,5,0,0,908526,0,2,2,0,2,60,1,NA,1,3,60,19
"394",408,1,1,6,7,2,28,0,0,0,0,0,0,180000,0,2,1,0,2,21,2,NA,NA,12,21,28
"395",409,NA,1,6,12,1,2,0,0,0,0,0,0,930526,0,2,2,0,2,40,1,2,2,30,40,2
"396",410,NA,1,6,11,1,12,0,0,12,24,0,0,650000,0,2,1,0,2,84,2,NA,NA,1,84,48
"397",411,2,1,6,16,2,0,0,0,0,0,0,0,4500000,0,2,2,0,2,60,2,NA,NA,120,60,0
"398",412,NA,1,6,13,1,0,0,0,0,0,0,0,1200000,0,2,2,0,2,48,1,1,2,24,48,0
"399",413,NA,1,6,16,1,0,0,0,0,0,0,0,1200000,0,2,2,0,2,48,1,1,2,12,48,0
"400",414,2,1,6,17,1,0,0,0,0,0,0,0,2500000,0,2,2,0,2,50,2,NA,NA,240,50,0
"401",415,NA,1,6,13,1,0,0,0,0,0,0,0,1800000,0,2,2,0,2,60,1,2,2,36,60,0
"402",416,NA,1,6,16,2,0,0,0,0,0,0,0,4500000,0,2,2,0,2,55,1,1,2,72,55,0
"403",417,NA,2,6,0,2,20,0,0,0,0,0,0,150000,0,2,2,10,1,30,1,NA,1,120,40,20
"404",418,2,1,6,18,1,14,0,0,0,0,0,0,4200000,0,2,2,0,2,48,1,1,2,40,48,14
"405",419,NA,1,6,16,2,16,0,0,0,0,0,0,2e+06,0,2,2,0,2,48,1,1,2,60,48,16
"406",420,NA,1,6,11,2,10,0,0,0,0,0,0,908000,0,2,2,0,2,48,1,1,2,12,48,10
"407",421,2,1,6,7,2,14,0,0,0,0,0,0,3e+05,0,2,2,0,2,48,2,NA,NA,12,48,14
"408",422,2,1,6,11,2,14,0,0,0,12,0,0,908000,0,2,2,0,2,48,1,1,2,120,48,26
"409",423,NA,1,6,11,1,10,0,0,0,10,0,0,1200000,0,2,2,0,2,48,1,1,2,120,48,20
"410",424,NA,1,6,12,2,12,0,0,0,0,0,0,908000,0,2,2,0,2,48,1,1,2,9,48,12
"411",425,2,1,6,18,2,14,0,0,0,0,0,0,5e+06,0,2,2,0,2,48,1,1,2,6,48,14
"412",426,NA,1,6,11,1,0,0,0,0,0,0,0,2e+06,0,2,2,0,2,48,2,NA,NA,50,48,0
"413",427,2,1,6,11,1,12,0,0,0,0,0,0,1200000,0,2,2,0,2,48,1,1,2,60,48,12
"414",428,NA,1,6,11,2,16,0,0,0,0,0,0,908000,0,2,2,0,2,48,1,1,2,120,48,16
"415",429,NA,1,6,16,2,10,0,0,0,0,0,0,2e+06,0,2,2,0,2,48,1,1,2,6,48,10
"416",430,2,1,6,5,1,14,0,0,0,0,0,0,1500000,0,2,2,0,2,48,2,NA,NA,180,48,14
"417",432,NA,1,6,10,1,4,1,0,0,0,0,0,9e+05,0,2,2,0,2,48,2,NA,NA,180,48,5
"418",433,2,1,6,19,1,7,0,0,0,7,0,0,0,0,2,2,0,2,50,2,NA,NA,240,50,14
"419",434,2,1,6,16,2,21,0,0,0,24,0,0,1800000,0,2,2,0,2,50,1,1,2,168,50,45
"420",435,1,1,6,3,1,14,0,0,0,0,0,0,50000,0,2,1,0,2,10,2,NA,NA,2,10,14
"421",436,NA,1,6,11,2,14,0,0,0,20,0,0,908526,0,2,2,0,2,48,1,1,2,96,48,34
"422",437,NA,1,6,11,1,7,0,0,0,14,0,0,1147000,0,2,2,0,2,40,1,2,2,9,40,21
"423",438,NA,1,6,11,2,20,0,0,0,0,0,0,908526,0,2,2,0,2,48,1,2,2,3,48,20
"424",439,2,1,6,11,1,30,0,0,0,14,0,0,250000,0,2,1,0,2,15,2,NA,NA,4,15,44
"425",440,NA,1,6,11,1,7,0,0,0,7,0,0,1900000,0,2,2,0,2,48,1,1,2,3,48,14
"426",441,NA,1,6,16,2,14,0,0,0,20,0,0,3e+06,0,1,2,0,2,30,1,1,2,72,30,34
"427",442,2,1,6,11,1,14,0,0,0,0,0,0,1408526,0,2,1,0,2,50,1,1,2,48,50,14
"428",443,NA,1,6,11,2,30,0,0,0,14,0,0,150000,0,2,1,0,2,5,2,NA,NA,12,5,44
"429",444,2,1,6,9,1,20,0,0,0,0,0,0,1208526,0,2,1,0,2,40,1,1,2,120,40,20
"430",445,2,1,6,8,1,6,0,0,0,0,0,0,1700000,0,2,2,0,2,72,2,NA,NA,180,72,6
"431",446,2,1,6,17,2,10,0,0,0,0,0,0,2e+06,0,1,2,0,2,0,1,1,2,240,0,10
"432",447,NA,1,6,13,1,0,0,0,0,0,0,0,1800000,0,2,2,0,2,50,2,NA,NA,245,50,0
"433",448,1,1,6,11,2,0,0,0,0,0,0,0,670000,0,2,1,0,2,0,2,NA,NA,120,0,0
"434",449,NA,1,6,13,2,3,0,0,0,0,0,0,908526,0,2,1,0,2,40,1,1,2,1,40,3
"435",450,1,1,6,11,1,2,0,0,0,0,0,0,908526,0,2,2,0,2,40,1,1,2,48,40,2
"436",451,2,1,6,6,1,2,0,0,0,0,0,0,1200000,0,2,2,0,2,30,1,1,2,36,30,2
"437",452,NA,1,6,5,2,24,0,0,0,0,0,0,1400000,0,2,2,0,2,45,1,1,2,60,45,24
"438",453,NA,1,6,11,1,0,0,0,0,0,0,0,1500000,0,2,2,0,2,50,1,NA,1,36,50,0
"439",454,NA,1,6,14,2,14,0,0,0,21,0,0,1500000,0,2,2,0,2,60,1,1,2,60,60,35
"440",455,2,1,6,11,1,14,0,0,0,21,0,0,1800000,0,2,2,0,2,48,1,1,2,24,48,35
"441",456,NA,1,6,16,2,28,0,0,0,35,0,0,1200000,0,2,2,0,2,48,1,1,2,12,48,63
"442",457,2,1,6,11,1,14,0,0,0,0,0,0,908526,0,2,2,0,2,48,1,1,2,12,48,14
"443",458,2,1,6,5,2,12,0,0,0,0,0,0,80000,0,2,2,0,2,20,1,NA,1,1,20,12
"444",459,2,1,5,14,1,14,0,0,0,0,0,0,1800000,0,1,2,0,2,40,1,1,2,372,40,14
"445",460,NA,1,6,9,2,28,0,0,0,0,0,0,1e+06,0,2,2,0,2,60,2,NA,NA,216,60,28
"446",461,2,1,6,11,1,2,0,0,0,0,0,0,1093000,0,2,2,0,2,40,1,2,2,72,40,2
"447",462,NA,1,6,16,2,21,0,0,0,0,0,0,2800000,0,2,2,0,2,0,1,1,2,132,0,21
"448",463,2,1,6,11,1,7,0,0,0,7,0,0,1500000,0,1,2,0,2,0,1,1,2,108,0,14
"449",464,NA,1,6,11,2,35,0,0,0,40,0,0,1200000,0,2,2,0,2,40,1,NA,1,3,40,75
"450",465,1,1,6,5,2,30,0,0,20,0,0,0,560000,0,2,2,0,2,16,2,NA,NA,120,16,50
"451",466,NA,1,6,11,1,12,0,0,0,0,0,0,1965000,0,2,2,30,1,48,1,2,2,3,78,12
"452",467,NA,1,6,11,2,16,0,0,0,20,0,0,1560000,0,2,2,0,2,48,1,1,2,84,48,36
"453",468,NA,1,6,11,1,24,0,0,0,0,0,0,1400000,0,2,2,0,2,48,1,1,2,108,48,24
"454",469,2,1,6,11,1,1,0,0,0,3,0,0,9e+05,0,2,2,0,2,72,2,NA,NA,12,72,4
"455",470,NA,1,6,11,2,25,0,0,0,25,0,0,7e+05,0,2,1,0,2,70,2,NA,NA,5,70,50
"456",471,2,1,6,12,2,14,0,0,0,0,0,0,1600000,0,2,2,0,2,60,1,1,2,30,60,14
"457",472,NA,1,6,11,1,4,0,0,0,0,0,0,1600000,0,2,2,0,2,60,1,1,2,6,60,4
"458",473,2,1,6,12,1,0,0,0,0,0,0,0,1540000,0,2,2,0,2,48,1,1,2,180,48,0
"459",474,2,1,6,11,2,16,0,0,0,0,0,0,908526,0,2,2,0,2,48,1,1,2,72,48,16
"460",475,NA,1,6,11,1,0,0,0,0,0,0,0,908526,0,2,2,0,2,48,1,1,2,18,48,0
"461",476,NA,1,6,13,1,0,0,0,0,0,0,0,908526,0,2,2,0,2,48,1,1,2,2,48,0
"462",477,NA,1,6,13,1,0,0,0,0,0,0,0,908526,0,2,2,0,2,48,1,1,2,120,48,0
"463",478,2,1,6,11,1,10,0,0,0,0,0,0,908526,0,2,2,0,2,40,1,NA,1,36,40,10
"464",479,2,1,6,18,1,0,0,0,0,0,0,0,2500000,0,2,2,0,2,48,1,1,2,24,48,0
"465",480,NA,1,6,16,2,20,0,0,0,0,0,0,2500000,0,2,2,0,2,48,1,1,2,24,48,20
"466",481,2,1,6,16,2,20,0,0,0,0,0,0,3e+06,0,2,2,0,2,48,1,1,2,240,48,20
"467",482,NA,1,6,13,2,20,0,0,0,0,0,0,6e+05,0,2,2,0,2,20,1,1,2,1,20,20
"468",483,NA,1,6,11,2,0,0,0,0,12,0,0,908526,0,2,2,0,2,48,1,1,2,180,48,12
"469",484,2,1,6,16,1,14,0,0,0,0,0,0,2200000,0,2,2,0,2,48,1,1,2,4,48,14
"470",485,NA,1,6,10,1,2,0,0,0,0,0,0,908526,0,1,2,0,2,40,1,2,2,120,40,2
